,kind,distance,mean,low_ci,high_ci
38,KmerZFs_11_0,9500,0.0045993976653269115,0.004325062859138062,0.004939248237573483
39,KmerZFs_11_0,9750,0.004573387276479262,0.004269794045142076,0.0048405823331251745
40,KmerZFs_12_0,0,0.005625739464878061,0.005217535997855783,0.006104980231710947
41,KmerZFs_12_0,250,0.005644216438820203,0.005260054366659712,0.0060986000644281165
42,KmerZFs_12_0,500,0.005657038153564579,0.005286065246159193,0.006132529389541737
43,KmerZFs_12_0,750,0.0057001094139509535,0.005287379305369175,0.006183247679491569
44,KmerZFs_12_0,1000,0.005584736067385624,0.00520732499132115,0.005942634151290354
45,KmerZFs_12_0,1250,0.005576860104520322,0.005173217425020344,0.005922906287273758
46,KmerZFs_12_0,1500,0.00550990102990101,0.005164965008367147,0.005910421483907451
47,KmerZFs_12_0,1750,0.005546787317840309,0.005129222463041521,0.005986015243289306
48,KmerZFs_12_0,2000,0.005426020633388034,0.0050491590449899,0.005860453310062683
49,KmerZFs_12_0,2250,0.005545238651900086,0.005128471620982911,0.005932905149030946
50,KmerZFs_12_0,2500,0.005453224027856746,0.005018831026385184,0.005902061226091868
51,KmerZFs_12_0,2750,0.005446087852538111,0.0050603293128799265,0.0058456464148855195
52,KmerZFs_12_0,3000,0.005391703332529071,0.0050715616011353624,0.005813782500318875
53,KmerZFs_12_0,3250,0.005424256556219454,0.0050180143999000535,0.0057949685189114175
54,KmerZFs_12_0,3500,0.005436588333886398,0.005119348147064955,0.0058811388208122725
55,KmerZFs_12_0,3750,0.005419192550333313,0.005026481680064619,0.005873748475732342
56,KmerZFs_12_0,4000,0.005434640185951156,0.0050029616460085516,0.005874357816032086
57,KmerZFs_12_0,4250,0.005420588619817376,0.005062642948062511,0.00584628297073631
58,KmerZFs_12_0,4500,0.005382804634997013,0.004920999097448554,0.005784602667529896
59,KmerZFs_12_0,4750,0.005383587728014748,0.004979013283666786,0.005802706593934235
60,KmerZFs_12_0,5000,0.005423285861302914,0.004961010974336055,0.0057607949298355806
61,KmerZFs_12_0,5250,0.005248109391834492,0.004897129920515332,0.0056155243196070945
62,KmerZFs_12_0,5500,0.005262265763931754,0.004926760691242371,0.005707368170398032
63,KmerZFs_12_0,5750,0.005242352744140901,0.00488450782406351,0.005571286399465351
64,KmerZFs_12_0,6000,0.00534589335697857,0.004984125333748762,0.005660941906765771
65,KmerZFs_12_0,6250,0.0053215737787511,0.0049513146005468415,0.005702502740698664
66,KmerZFs_12_0,6500,0.00540977390720905,0.005082597025097646,0.005806502796555472
67,KmerZFs_12_0,6750,0.005392657833275154,0.005066943231105023,0.005756889847566301
68,KmerZFs_12_0,7000,0.0054695838289267945,0.005084002496459463,0.0057974986210303095
69,KmerZFs_12_0,7250,0.005308579978195124,0.004887100786362545,0.005656076666008675
70,KmerZFs_12_0,7500,0.005339158463600122,0.00493841906067842,0.005661977533727014
71,KmerZFs_12_0,7750,0.005405605966352801,0.004988082203209602,0.0057732899502375735
72,KmerZFs_12_0,8000,0.005318791859984073,0.004968521813900471,0.005725609041372587
73,KmerZFs_12_0,8250,0.0052251624969324615,0.004859637021431333,0.005602637066629802
74,KmerZFs_12_0,8500,0.005241192184490311,0.004941983263691803,0.005592485191413173
75,KmerZFs_12_0,8750,0.005192744372772146,0.004789959664054009,0.005520235922928996
76,KmerZFs_12_0,9000,0.005197624767693145,0.0048486857756701255,0.005624269672333445
77,KmerZFs_12_0,9250,0.005160047993232117,0.004852025383261784,0.0055254887788884505
78,KmerZFs_12_0,9500,0.005198245018211347,0.004815943885057685,0.005571280461643164
79,KmerZFs_12_0,9750,0.005079702866361917,0.004809499075059399,0.005404156123147694
80,KmerZFs_5_0,0,0.00631411282025862,0.005724603611561598,0.007008166235669553
81,KmerZFs_5_0,250,0.005586700510972679,0.00518857134961008,0.0060193246294479655
82,KmerZFs_5_0,500,0.005422108652173433,0.0049775463574624115,0.005796662150088408
83,KmerZFs_5_0,750,0.005229827301822087,0.004845948641122949,0.005672768779961596
84,KmerZFs_5_0,1000,0.0051474825403356374,0.004789577390261855,0.005549403678345252
85,KmerZFs_5_0,1250,0.0050972033683023285,0.004671826151857552,0.005526464357016004
86,KmerZFs_5_0,1500,0.005061793865300493,0.004630455622008586,0.0055745329422721025
87,KmerZFs_5_0,1750,0.004836392204731841,0.004488515021411875,0.005200806877727154
88,KmerZFs_5_0,2000,0.004847704931790257,0.004421233245562735,0.005307789895346715
89,KmerZFs_5_0,2250,0.004841489293936811,0.00443852970243375,0.005226935546544367
90,KmerZFs_5_0,2500,0.005032383819742259,0.004623650809799311,0.005402054975082757
91,KmerZFs_5_0,2750,0.004914228709507106,0.004492190211841662,0.00533327864261577
92,KmerZFs_5_0,3000,0.004888132552149615,0.004518838078961358,0.0052577831515363965
93,KmerZFs_5_0,3250,0.00471564066198952,0.004395490136873009,0.005081284368951836
94,KmerZFs_5_0,3500,0.004800210433540301,0.004421901484358933,0.005280919721031983
95,KmerZFs_5_0,3750,0.004737272426592628,0.004392973564257297,0.005143958127492581
96,KmerZFs_5_0,4000,0.004908839042932603,0.004513687316499091,0.0054360641152104375
97,KmerZFs_5_0,4250,0.004783222879164,0.004395841334313859,0.005113096511846316
